engine_id,time_in_cycles,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,RUL,sensor_1_rmean,sensor_1_rstd,sensor_2_rmean,sensor_2_rstd,sensor_3_rmean,sensor_3_rstd,sensor_4_rmean,sensor_4_rstd,sensor_5_rmean,sensor_5_rstd,sensor_6_rmean,sensor_6_rstd,sensor_7_rmean,sensor_7_rstd,sensor_8_rmean,sensor_8_rstd,sensor_9_rmean,sensor_9_rstd,sensor_10_rmean,sensor_10_rstd,sensor_11_rmean,sensor_11_rstd,sensor_12_rmean,sensor_12_rstd,sensor_13_rmean,sensor_13_rstd,sensor_14_rmean,sensor_14_rstd,sensor_15_rmean,sensor_15_rstd,sensor_16_rmean,sensor_16_rstd,sensor_17_rmean,sensor_17_rstd,sensor_18_rmean,sensor_18_rstd,sensor_19_rmean,sensor_19_rstd,sensor_20_rmean,sensor_20_rstd,sensor_21_rmean,sensor_21_rstd,sensor_1_diff,sensor_2_diff,sensor_3_diff,sensor_4_diff,sensor_5_diff,sensor_6_diff,sensor_7_diff,sensor_8_diff,sensor_9_diff,sensor_10_diff,sensor_11_diff,sensor_12_diff,sensor_13_diff,sensor_14_diff,sensor_15_diff,sensor_16_diff,sensor_17_diff,sensor_18_diff,sensor_19_diff,sensor_20_diff,sensor_21_diff
1,11,0.0018,-0.0003,100.0,518.67,642.28,1581.75,1400.64,14.62,21.61,554.54,2388.05,9049.61,1.3,47.15,521.4,2388.01,8140.58,8.434,0.03,392,2388,100.0,38.94,23.4787,181.0,518.67,0.0,642.2081818181819,0.26286187178126674,1587.1699999999998,4.22535915633213,1400.8218181818183,3.1440032384901424,14.62,0.0,21.61,0.0,554.1363636363636,0.37422647493923905,2388.049090909091,0.030151134457931692,9049.564545454545,5.164345773931728,1.3,0.0,47.26090909090909,0.1416654188893362,522.0781818181817,0.44190085272195617,2388.0409090909093,0.021658506621827053,8132.987272727273,4.042910068030376,8.410718181818181,0.022836848214314455,0.03,0.0,391.8181818181818,0.8738628975052989,2388.0,0.0,100.0,0.0,38.98,0.06782329983125195,23.3977,0.05032526204601482,0.0,0.5699999999999363,-9.490000000000009,0.18000000000006366,0.0,0.0,0.9499999999999318,0.0,-2.0900000000001455,0.0,0.11999999999999744,-0.38999999999998636,-0.04999999999972715,11.199999999999818,0.005399999999999849,0.0,-1.0,0.0,0.0,-0.010000000000005116,0.009299999999999642
1,12,0.0016,0.0002,100.0,518.67,642.06,1583.41,1400.15,14.62,21.61,554.52,2388.09,9049.37,1.3,47.18,521.8,2388.02,8134.25,8.3938,0.03,391,2388,100.0,39.06,23.366,180.0,518.67,0.0,642.1958333333333,0.2542532142760135,1586.8566666666666,4.172377419809118,1400.7658333333331,3.003956355854545,14.62,0.0,21.61,0.0,554.1683333333334,0.3736024462965724,2388.0525000000002,0.031079078025520093,9049.548333333334,4.924330749790537,1.3,0.0,47.25416666666666,0.1370771735744199,522.055,0.42892042067586134,2388.039166666667,0.021514618004396635,8133.0925,3.8719600979348536,8.409308333333334,0.022315076775918725,0.03,0.0,391.75,0.8660254037844347,2388.0,0.0,100.0,0.0,38.98666666666667,0.06866696087021322,23.395058333333335,0.048848066088701014,0.0,-0.22000000000002728,1.6600000000000819,-0.4900000000000091,0.0,0.0,-0.01999999999998181,0.03999999999996362,-0.23999999999978172,0.0,0.030000000000001137,0.39999999999997726,0.009999999999763531,-6.329999999999927,-0.04019999999999868,0.0,-1.0,0.0,0.0,0.12000000000000455,-0.11270000000000024
1,13,-0.0019,0.0004,100.0,518.67,643.07,1582.19,1400.83,14.62,21.61,553.44,2388.12,9046.82,1.3,47.38,521.85,2388.08,8128.1,8.4152,0.03,393,2388,100.0,38.93,23.2757,179.0,518.67,0.0,642.2630769230769,0.3435691249075715,1586.4976923076924,4.199192687978107,1400.7707692307692,2.8761243063611044,14.62,0.0,21.61,0.0,554.1123076923077,0.4107950390432575,2388.0576923076924,0.03515533296530276,9049.33846153846,4.775026782043272,1.3,0.0,47.26384615384616,0.13580245834412538,522.0392307692308,0.41457732568772737,2388.042307692308,0.023506682083217278,8132.708461538461,3.9572777809873987,8.409761538461538,0.021427456625458273,0.03,0.0,391.84615384615387,0.8987170342729124,2388.0,0.0,100.0,0.0,38.98230769230769,0.06759608545789259,23.38587692307692,0.05729892602027471,0.0,1.0100000000001046,-1.2200000000000273,0.6799999999998363,0.0,0.0,-1.0799999999999272,0.02999999999974534,-2.5500000000010914,0.0,0.20000000000000284,0.05000000000006821,0.05999999999994543,-6.149999999999636,0.021399999999999864,0.0,2.0,0.0,0.0,-0.13000000000000256,-0.09029999999999916
1,14,0.0009,-0.0,100.0,518.67,642.35,1592.95,1399.16,14.62,21.61,554.48,2388.09,9047.37,1.3,47.44,521.67,2388.0,8134.43,8.3964,0.03,393,2388,100.0,39.18,23.3826,178.0,518.67,0.0,642.2692857142857,0.33090701193758676,1586.9585714285713,4.387545059409807,1400.6557142857143,2.7966235529122248,14.62,0.0,21.61,0.0,554.1385714285715,0.40672911308210924,2388.0600000000004,0.03486236674967517,9049.197857142857,4.617763658827813,1.3,0.0,47.276428571428575,0.13870872319400138,522.0128571428571,0.4103549790014024,2388.039285714286,0.025256921584167195,8132.831428571429,3.8297677317456613,8.408807142857142,0.020894256269485628,0.03,0.0,391.92857142857144,0.9168747682531838,2388.0,0.0,100.0,0.0,38.996428571428574,0.08372180516054559,23.38564285714286,0.055057993401164095,0.0,-0.7200000000000273,10.759999999999991,-1.6699999999998454,0.0,0.0,1.0399999999999636,-0.02999999999974534,0.5500000000010914,0.0,0.05999999999999517,-0.18000000000006366,-0.07999999999992724,6.329999999999927,-0.018800000000000594,0.0,0.0,0.0,0.0,0.25,0.10689999999999955
1,15,-0.0018,-0.0003,100.0,518.67,642.43,1583.82,1402.13,14.62,21.61,553.64,2388.11,9052.22,1.3,47.3,522.5,2388.08,8127.56,8.4199,0.03,391,2388,100.0,38.99,23.35,177.0,518.67,0.0,642.2800000000001,0.32155870381628976,1586.7493333333334,4.3049066136654695,1400.7540000000001,2.721645510663426,14.62,0.0,21.61,0.0,554.1053333333333,0.41253340413087025,2388.063333333333,0.035989416433758525,9049.399333333333,4.51768819936327,1.3,0.0,47.278,0.13380155882073022,522.0453333333334,0.41495036995264395,2388.0420000000004,0.02651145305060087,8132.48,3.9334463260604844,8.409546666666666,0.020336907570321708,0.03,0.0,391.8666666666667,0.9154754164341221,2388.0,0.0,100.0,0.0,38.996,0.08069342334681494,23.383266666666668,0.05384746534247919,0.0,0.07999999999992724,-9.13000000000011,2.9700000000000273,0.0,0.0,-0.8400000000000318,0.01999999999998181,4.849999999998545,0.0,-0.14000000000000057,0.8300000000000409,0.07999999999992724,-6.869999999999891,0.0235000000000003,0.0,-2.0,0.0,0.0,-0.18999999999999773,-0.03259999999999863
1,16,0.0006,0.0005,100.0,518.67,642.13,1587.98,1404.5,14.62,21.61,553.94,2388.05,9049.34,1.3,47.24,521.49,2388.07,8136.11,8.3936,0.03,392,2388,100.0,38.97,23.455,176.0,518.67,0.0,642.270625,0.3129103971853217,1586.82625,4.1702995495927055,1400.988125,2.7911579884819675,14.62,0.0,21.61,0.0,554.095,0.40068275064776804,2388.0625,0.034928498393202195,9049.395625,4.364526654365416,1.3,0.0,47.275625,0.1296132066316295,522.010625,0.42424000675721113,2388.0437500000003,0.026551836094672335,8132.706875,3.906928407756165,8.40855,0.02004770976113387,0.03,0.0,391.875,0.8850612031567788,2388.0,0.0,100.0,0.0,38.994375,0.07822776574422349,23.38775,0.055025909048980304,0.0,-0.2999999999999545,4.160000000000082,2.369999999999891,0.0,0.0,0.3000000000000682,-0.05999999999994543,-2.8799999999991996,0.0,-0.05999999999999517,-1.009999999999991,-0.009999999999763531,8.549999999999272,-0.026300000000000878,0.0,1.0,0.0,0.0,-0.020000000000003126,0.10499999999999687
1,17,0.0002,0.0002,100.0,518.67,642.58,1584.96,1399.95,14.62,21.61,553.8,2388.06,9054.92,1.3,47.12,521.89,2388.04,8137.27,8.4542,0.03,392,2388,100.0,38.81,23.3319,175.0,518.67,0.0,642.2888235294117,0.31212742495939033,1586.7164705882353,4.063165239650689,1400.9270588235295,2.714230472679792,14.62,0.0,21.61,0.0,554.0776470588235,0.3945017333891663,2388.0623529411764,0.033824808160025296,9049.720588235294,4.433254265475074,1.3,0.0,47.26647058823529,0.13105061886875055,522.0035294117647,0.4118091362584203,2388.0435294117647,0.025724787771345525,8132.975294117647,3.941435521556518,8.411235294117645,0.02234669833489043,0.03,0.0,391.88235294117646,0.8574929257125397,2388.0,0.0,100.0,0.0,38.98352941176471,0.08795888076756227,23.384464705882355,0.05497357252781151,0.0,0.4500000000000455,-3.019999999999982,-4.5499999999999545,0.0,0.0,-0.14000000000010004,0.009999999999763531,5.579999999999927,0.0,-0.12000000000000455,0.39999999999997726,-0.03000000000020009,1.160000000000764,0.060600000000000875,0.0,0.0,0.0,0.0,-0.1599999999999966,-0.12309999999999732
1,18,-0.0031,-0.0001,100.0,518.67,642.62,1591.04,1396.12,14.62,21.61,554.2,2388.05,9049.55,1.3,47.21,521.76,2388.07,8132.73,8.4028,0.03,392,2388,100.0,38.89,23.3987,174.0,518.67,0.0,642.3072222222222,0.3127074474847664,1586.9566666666667,4.0714457614261725,1400.66,2.8666110345719296,14.62,0.0,21.61,0.0,554.0844444444444,0.38380789039834057,2388.0616666666665,0.032943802416389535,9049.71111111111,4.301076320682982,1.3,0.0,47.263333333333335,0.12783261113889674,521.99,0.4036160085439674,2388.045,0.0257247877713559,8132.961666666666,3.8241911870738665,8.410766666666667,0.021770460288576265,0.03,0.0,391.8888888888889,0.8323523637957262,2388.0,0.0,100.0,0.0,38.97833333333333,0.0881342558760411,23.385255555555556,0.05343764064691169,0.0,0.03999999999996362,6.079999999999927,-3.8300000000001546,0.0,0.0,0.40000000000009095,-0.009999999999763531,-5.3700000000008,0.0,0.09000000000000341,-0.12999999999999545,0.03000000000020009,-4.540000000000873,-0.051400000000001,0.0,0.0,0.0,0.0,0.0799999999999983,0.06680000000000064
1,19,0.0032,-0.0003,100.0,518.67,641.79,1587.56,1400.35,14.62,21.61,554.18,2388.04,9053.99,1.3,47.4,521.89,2388.03,8129.13,8.4321,0.03,391,2388,100.0,38.8,23.3464,173.0,518.67,0.0,642.28,0.32624121954980856,1586.9884210526316,3.959154319293007,1400.6436842105263,2.786752810722599,14.62,0.0,21.61,0.0,554.0894736842106,0.3736378770385747,2388.0605263157895,0.03239919138407612,9049.936315789475,4.293616981476809,1.3,0.0,47.270526315789475,0.12812639957872052,521.9847368421052,0.3929145853045555,2388.044210526316,0.025235730725739727,8132.76,3.8189905588896047,8.41188947368421,0.021715787772873914,0.03,0.0,391.8421052631579,0.8342100651206076,2388.0,0.0,100.0,0.0,38.96894736842105,0.09492071175706558,23.38321052631579,0.05269154364724749,0.0,-0.8300000000000409,-3.480000000000018,4.230000000000018,0.0,0.0,-0.020000000000095497,-0.010000000000218279,4.440000000000509,0.0,0.18999999999999773,0.12999999999999545,-0.03999999999996362,-3.5999999999994543,0.029300000000000992,0.0,-1.0,0.0,0.0,-0.09000000000000341,-0.052300000000002456
1,20,-0.0037,0.0001,100.0,518.67,643.04,1581.11,1405.23,14.62,21.61,554.81,2388.05,9045.9,1.3,47.22,522.07,2388.02,8129.71,8.421,0.03,392,2388,100.0,39.03,23.422,172.0,518.67,0.0,642.318,0.3601549374191454,1586.6945,4.071572145601981,1400.873,2.899822317605741,14.62,0.0,21.61,0.0,554.1255,0.39776315354213765,2388.0600000000004,0.03162277660172255,9049.7345,4.275449468523137,1.3,0.0,47.268,0.12521980673998867,521.989,0.3829099110757266,2388.043,0.02515216847404461,8132.6075,3.7791796311116745,8.412344999999998,0.021234541745889037,0.03,0.0,391.85,0.8127277008872437,2388.0,0.0,100.0,0.0,38.972,0.09339221200484532,23.385150000000003,0.052014456492503205,0.0,1.25,-6.4500000000000455,4.880000000000109,0.0,0.0,0.6299999999999955,0.010000000000218279,-8.090000000000146,0.0,-0.17999999999999972,0.18000000000006366,-0.010000000000218279,0.5799999999999272,-0.011100000000000776,0.0,1.0,0.0,0.0,0.23000000000000398,0.07560000000000144
1,21,-0.0012,0.0001,100.0,518.67,642.37,1586.07,1398.13,14.62,21.61,554.08,2388.11,9048.15,1.3,47.15,522.42,2388.08,8134.02,8.4049,0.03,392,2388,100.0,39.09,23.3101,171.0,518.67,0.0,642.3204761904761,0.3512189657532488,1586.664761904762,3.9708168165348554,1400.742380952381,2.889084465296772,14.62,0.0,21.61,0.0,554.1233333333333,0.38781868615801635,2388.062380952381,0.03269629365923487,9049.659047619047,4.181512770232679,1.3,0.0,47.26238095238095,0.12473591150525873,522.0095238095239,0.384882789826695,2388.044761904762,0.02581066593851435,8132.674761904763,3.696362562097403,8.411990476190477,0.020760537198297957,0.03,0.0,391.85714285714283,0.792824967172087,2388.0,0.0,100.0,0.0,38.977619047619044,0.09459940601847196,23.381576190476192,0.05327703918914662,0.0,-0.6699999999999591,4.960000000000036,-7.099999999999909,0.0,0.0,-0.7299999999999045,0.05999999999994543,2.25,0.0,-0.07000000000000028,0.34999999999990905,0.05999999999994543,4.3100000000004,-0.01609999999999978,0.0,0.0,0.0,0.0,0.060000000000002274,-0.11190000000000211
1,22,0.0002,0.0,100.0,518.67,642.77,1592.93,1400.57,14.62,21.61,553.63,2388.04,9061.21,1.3,47.24,522.0,2388.03,8130.41,8.4034,0.03,392,2388,100.0,38.92,23.3792,170.0,518.67,0.0,642.3409090909091,0.3559013920537914,1586.9495454545454,4.098877287946667,1400.7345454545455,2.8196972604683515,14.62,0.0,21.61,0.0,554.1009090909091,0.39281534606465374,2388.0613636363637,0.03226312277062286,9050.18409090909,4.766254053827576,1.3,0.0,47.26136363636363,0.12182326990730954,522.0090909090909,0.3756126308910092,2388.0440909090908,0.025384489247786562,8132.571818181817,3.6394526490139376,8.4116,0.0203428237024874,0.03,0.0,391.8636363636364,0.7743171827920988,2388.0,0.0,100.0,0.0,38.975,0.09313328902068053,23.38146818181818,0.05199553448192033,0.0,0.39999999999997726,6.860000000000127,2.439999999999827,0.0,0.0,-0.4500000000000455,-0.07000000000016371,13.05999999999949,0.0,0.09000000000000341,-0.4199999999999591,-0.04999999999972715,-3.610000000000582,-0.0015000000000000568,0.0,0.0,0.0,0.0,-0.1700000000000017,0.06910000000000238
1,23,0.0034,-0.0003,100.0,518.67,642.14,1588.19,1394.75,14.62,21.61,553.98,2388.05,9046.28,1.3,47.25,521.52,2388.05,8127.9,8.424,0.03,392,2388,100.0,38.94,23.4562,169.0,518.67,0.0,642.3321739130434,0.350233123942812,1587.0034782608695,4.01298189821672,1400.4743478260868,3.0243118316959454,14.62,0.0,21.61,0.0,554.0956521739131,0.38461109149321554,2388.0608695652177,0.031610275009386506,9050.014347826087,4.727290042534349,1.3,0.0,47.26086956521739,0.11904594389937599,521.9878260869565,0.38088362004138016,2388.0443478260872,0.024831447612106178,8132.368695652174,3.6867999234957445,8.412139130434783,0.020042585097519543,0.03,0.0,391.8695652173913,0.7570485649179073,2388.0,0.0,100.0,0.0,38.97347826086956,0.09128420632349701,23.38471739130435,0.053136305446669085,0.0,-0.6299999999999955,-4.740000000000009,-5.819999999999936,0.0,0.0,0.35000000000002274,0.010000000000218279,-14.929999999998472,0.0,0.00999999999999801,-0.4800000000000182,0.01999999999998181,-2.5100000000002183,0.02059999999999995,0.0,0.0,0.0,0.0,0.01999999999999602,0.07699999999999818
